content,is_english
They are not in my area that's why they can't give me service 🤣 but they send me ad for install their app .,True
Need update,True
Worst service. If you want waste your money and time. Use it,True
They pretend to be the best by there ad but they are the worst,True
Fraud! Giving less quality and quantity food in the name of offer. They make different(small) packet for online customers. Most importantly removing negative reviews so that they can keep thei fraudulence go on.,True
Worst,True
"I warn everyone before placing any order through this platform. This platform is full of fraudulence & scam. Just after a few days of subscribing as a SuperFoodi for 840 BDT, they reduced their delivery radius hugely. Even when I asked them about it, they disagreed & harassed me immensely. Their customer service providers are significantly irresponsible & non-responsive specially for complain management So guys, use any other Food Delivery platform you prefer, but install Foodi on your own risk.",True
Worst,True
WORST APP. I REPEAT WORST.,True
Not in my area.,True
"Worst... The UI, the gateway service, lack of information.. there are so many things need to improve.",True
Too much annoying UI. The frames are dying while using (sm s24u). And maximum time it says no restaurant in my area where the twist is i live in mirpur 😂 please try to fix these problems or your app will die,True
"Useful product but App needs better QA. Issue 1. On Android, when I am viewing a restaurant menu, tapping back button (default phone bottom menu), it takes me all the way back to main menu. Whereas clicking on soft back button (the red one on top of app) takes me one page back. Seems like you have only tested for iOS and not for Android. This is very frustrating because I have to again select Food Delivery then scroll all the way to whichever scroll-point/ restaurant I was looking at.",True
Useless app. Too buggy! Didn't even get the otp codes after waiting for so long. You guys can not survive like this where food panda is dominating the market.,True
Good for the time being....if Foodi starts to charge more then i will switch back to foodpanda,True
"Very Bad Service! They messed up my very first order. Waited for 1 hour 30 minutes, still no one picked up my order. Very poor service",True
Worst experience,True
"First make sure your app work. Cann't place order, no otp coming, sign up issue, no sign in etc. Please fix this problems first",True
"All good, But the app is very slow. All options take almost half a minute to load",True
App crashes frequently. Order was picked up by rider but he was standing still at one place for long time. Tracking system was worst. Unistalling this app.,True
Disgusting,True
One best food delivery app in recents of time good offer fast delivery service keep up the good work,True
App has so many bug and unresponsive. I tried to place order they bring a page asking for information update and phone number when i give it it shows already used number and no way to place order,True
Good luck 🍀,True
"I had great service in my area,so far so good. Although there's a limited amount of restaurants available at this moment but hoping the app will include all the restaurants soon.",True
good apps like food panda delivery boy behavior is so good 😊,True
Only order if you have thousands of years of time to wait for a meal.,True
"I am disappointed with this app. Thought it would be a great option for food delivery. But it takes so much time that it's unbearable. After placing the order it said it would take 15-20 minutes, after five minutes I entered the app and saw that it would take 20-25 minutes. This is really unacceptable.",True
worst service,True
Their food delivery system is not for all areas. Food delivery has not yet started in the entire area. I downloaded it without knowing this. I am very disappointed.,True
"There is a wide option for ordering food and searching for restaurants. But this App is too slow, sometimes the product I add to cart, it get delete from the cart, i have to start tge app again and again, although there service is very good, much more options are available in this app, but i would suggest make is work fast, they got many offers and vouchers.",True
I love this app . But I don't know why when I search meet box but this is not applied . . I don't know I think my Wi-Fi is unconnected. 10 on 10 I love this app. If you need to what is something in cheap so you of course download this is. Tata ....,True
Apps ui is not user friendly. And its loading time too much. You need to work on UI & UX both.,True
I was searching where i can track my order so plz add a button at the bottom side thus we can access quickly,True
Not good,True
Too many bugs. I ordered food minimized the app after some time I opened the app again to track the order and It was showing no restaurant in my area and the orders and reorder option didn't have any order records all were empty.,True
Worst app. Doesnt even open,True
Very Bad Service. Very Bad Delivery Man. Just Disgusting.,True
"Fake items, to much delivery charge",True
F.,True
too dal,True
"Don't go for order from foodi, if u want to place order then make sure u have huge time like 1-2hr. Think before order...",True
So small network,True
Fake offer,True
"Worst app. I've ordered and its working in my area but most of the time it says service is unavailable in this area, and after reinstalling the app, sometimes it works. Most probably location related issues. Too slow UI.",True
"Worst apps, response too many slow",True
3 star for the app but 4 star for the service and deals. You guys should spend more on making a stable app. The UI could be a lot better than what tou have at the moment.,True
Stupid app. Doesn't work 90 % of the time. Don't download it waste of time and space on my phn,True
Not good,True
"I always use Foodpanda. But today I saw ads about this app. I saw that this app also delivers food from Katchi Bhai. This restaurant is near my house. When I open the app, there is no restaurant available in my area. Very bad app.",True
So many issues. Don't know where to start. Better don't use it.,True
Good,True
Delivery system should be improved.,True
"Too much bugs, Worst Experience 😐",True
"Says ""something went wrong, check billing""",True
The prices and discounts are great!! And the delivery time is really fast...and no unnecessary costings....love this app❤️,True
Poor service & less restaurant 😕,True
Good,True
"Please close your app, dont harass people like this, its been an hour still the food Isn't here. Rider is out of reach.",True
It doesn't show many restaurant in my area.But when i try to order food from a restaurant my preferred dish wasn't there in the app! I mean what kind of service do you provide? You guys deliver 2 dish from a restaurant but won't deliver other dish form the same restaurant! Weird 🤣,True
Best offers ever provided you are in a resturants-surrounded area. Takes time because there is still a scarcity of deliverymen...Hope they get better in coming days.Best wishes!!,True
One of the worst customer services they provide. First they provide wrong food then they just say we cannot do anytime.,True
I have ordered food almost 1.5 hours ago but they couldn't manage to deliver it even after calling 4th time they didn't give a proper answer and gave almost same useless information about their delivery process. Such a useless app & unprofessional delivery person they have. Uninstalled. 👍,True
LOCATION PROBLEM,True
Good,True
"Payment successful but it doesn't show in their app. They've been working on it for an hour, still no response.",True
"Multiple push notfication are getting at user app in single action, After place the order,order receive & rider assign. Please, check this issue.",True
Worst apss. They are not available every location. Don't kill your time to installed it. They try to citing us.,True
Good delivery o fast in dhaka city,True
Very good service from this new company. Deliveryman was very well behaved. Responded to messages instantly. It was raining outside and the deliverman had no raincoat. Food was intact and hot. Foodi should provide raincoat to their delivery team.,True
Think you!,True
It’s better then foodpanda l think because it has more details and on time delivery it’s good,True
Every time it shows no nearby restaurant in your area.But our area is most popular for street food or restaurant food in dhaka city.So the authority must fix this.,True
Disappointing to say the least...It's literally available nowhere in Bangladesh,True
"To the Foodi development team: Your app is super, super slow. You guys need to fix this asap in your next update. Your product is ""not bad"" but people will more appreciate, if you guys can make your app faster, and more reliable.",True
"still need to cover More areas, Have some bugs, need to be fixed",True
"foodpanda best, not food service",True
How to cancel order ?,True
far better than Food Panda,True
Order twice both times delivery was super late. The delivery man only seems to pickup your food after you've asked them why the food is being late. Had high hopes.,True
Good,True
This app is very Useless Kindness .👎🏻👎🏻👎🏻,True
"This is so bad that doesn't provide services in my area and nowhere in Mirpur. Which is a very big and popular area of Dhaka, Bangladesh. They even promoting the app. It's a shame. Don't waste time downloading.",True
Not availabe yet.. But they are marketing .. Awful,True
They don't have any support centre of dhaka City !!!!!!! They are saying that the best ??????!!!!,True
No area coverage in Shewrapara,True
good,True
Trash,True
"Worst app ever designed for food delivery. 90% of the time, it says no restaurant in your location, whereas there are over 100 restaurant nearme. 5% of the time it shows some restaurants and say it is busier than usual. The other 5% of the time, it shows the restaurant but there are so many glitches and bad software design that it is hard to place a order. Worst app experience ever. It was looking like a complete copy of food panda to me. But even they couldn't copy that app right, how bad.",True
Very bad app no good service,True
I live in Dhaka but there is no service here app is very bad food no restaurant and no don't download for no reason,True
Pre ordered food. Customer service was good. Received food quickly.,True
Please deliver the food faster.... you always take too times,True
Prices are a lot less than foodpanda. They're not robbing us.,True
Cheap copy of foodpanda. Nothing new,True
Good service,True
"Doesn't even work properly, Installed for particular restaurant by their suggestion, Can't even find that resturent+ some populer one,",True
better than foodpanda for now. lets see how long they will continue the legacy.,True
Good Service👍,True
"I was ordering a meatbox, got half and not the other half.",True
All good,True
"probably one of the most satisfying experiences i got from any food delivery service. the app and service itself is overall still developing since the service is still pretty fresh so i didnt expect alot. but it did exceed my expectations. the app is a slight bit buggy which should become better in time. and the delivery system, tracking, coupons and broader communication opportunities with the foodman was really well-tailored comparing to other services. would definitely recommend to everyone.",True
"Garbage customs service,said they'd be solving my issue the next day but It's been 3 days almost and no sign of reaching out to me.",True
I love the app very offer and so much fun in the app we have so much of their,True
"Service needs a lot of improvement. They take around 1 hour to deliver food, but keep showing 22-25 minutes on the app.",True
"It's like foodpanda ""Not in your area yet""",True
Bad experience from the customer care and rider.not getting my food and refund.please Don't pay first its a trap.,True
"User friendly interface, very easy to use. Best of luck foodi",True
I will give it 5 stars when it fixes it's another issue. They must have to show the riders tracking via map service if they can do it. It will be a 5 stars rated app.,True
good,True
"Can not update phone number & place order, logging out every time.",True
Images of food doesn't load. The app feels buggy. The service is better than foodpanda but don't know about the future of this service.,True
Tried multiple times but phone no is not verified and can't order anything.,True
"Awful Customer Service & Disrespectful Staff- Downloaded this app with high hopes, but the customer service is a nightmare. Dealt with customer helpline who was rude, when I tried to describe phone call issue briefly. They didn't even try to bother it. Disrespectful and unhelpful - not the experience I signed up for. Look elsewhere if you value good customer service.",True
Worst app i have ever seen in my life,True
"Order place e hoy na, what kind of apps is this",True
Basically it is a useless apps...,True
After installing when i enter the app it show me error.,True
Not working,True
"Useless app. Takes orders with advance payment even if items are unavailable in restaurants. First it shows 30 minutes for delivery, then it takes almost 2 hours. When contacted customer support they said item unavailable. If an item is unavailable, then why do they accept the order with payment. Very bad experience with first order. Not recommended at all.",True
Not working...,True
disgusting,True
Good,True
I installed this app and it’s not even opening,True
Doesn't work at all,True
Tried twice to installed but couldn't how amazing 😡,True
Opened the app. Gave Location permission. And It is now showing a billing error!,True
It takes update too much That's why I forced to delete this app Although there performance is Good but too much update is disgusting,True
Wow 😯Nice !,True
It doesn’t work. I gave my all information but when I try to check out it loading. Loading like hell 😑 so much disappointed,True
"So helpful to me, but some time late to show location",True
I cant verify my phone number. First update your server then launch.,True
Nonsance password system. Felt like- I am giving password for my switch Bank account.,True
You cannot order from this. It gets stuck when you go to final payment.,True
"Worst app!!! Not recommending at all! Ordered with full bkash payment and estimated delivery 19-25 min. I called contact point which is switched off, mailed no reply then message in fb page. No contact from them. After 1hr+ waiting they are saying the order is cancelled due to rainfall!! After 1hr!!! Stupidity should have some limit!!! Thet didnt even let me know and i waited 1 hr. NOT RECOMMENDING THIS APP AT ALL!",True
Order process should be simple,True
Delivery is so poor... It took 2 hours for my order,True
"Been trying to order for hours, the app won't take a valid phone number or password to create account. Waste",True
"If u cant handle the load, dont give offers",True
Too bad,True
High price to other app.,True
I am really sorry to say that this app needs more updated...it has some issues that matters a lot.. in your scrolling suddenly log out your Id and each and every time I entered in this app I had to log in first this is so painfull I guess to people who is busy and looking for something..,True
Too bad app. It first says all are busy. Then says to update. After that it says there is no restuarant registered. What a lie.,True
"This app isn't ready to serve people as well. At first developed your app then launch this,, very disappointed",True
No response,True
Excellent delivery service,True
Very short time growth. Well done go ahead.,True
"I'm unable to sign up even though I've used a password that has small cap, large cap, numbers and special characters and is between 8-15 letters",True
Been trying to order for an hour. It just takes me to an update info page where i enter the info and then they casually dismiss the entire thing and i have to login again 🥲 4th time in a row. Uninstalling right now,True
Great APP Simple and Friendly ☺️,True
Either the apps are down. Otherwise you cant set a new password. Even after trying multiple times.,True
"I am using Foodi since may, 24 and I got low price and low delivery charge. Food quantity, quality and customer service is good. Best wishes for foodi",True
"I've been using this app for a while now, and it's been great. My orders always arrive really fast, and the service is super reliable. Plus, there are no hidden charges, which is a big bonus. I've ordered many times, and I've always been satisfied. This app has become my go-to for food delivery!",True
Delivery was on time and rider behaviors was also good.,True
Best deal of online food delivery have I got.,True
User-Friendly Interface and Variety of Restaurants,True
This is nice initiative,True
Fraud promoter,True
The app is worst and there server is soo poor,True
Outstanding,True
Very good service of them.,True
They have launch an app but dont have any available restaurant in their list... Its nill.. what kind of app they have made then moron's,True
Good,True
Good,True
Worst app i have ever seen..nothing but scam..,True
Worst app . Just waste of time and data also,True
"So bad experience in terms of timing. They delivered at least 1 hour after ordering though, the food was okay. The delivery man was also rude and didn't know the address so it created issue delivery the food within time also. They should acknowledge this and fix this to enhance user experience. Also the app sometimes doesn't work don't know the exact issue, maybe some kind of server issue or else.",True
"Worst food delivery service I have seen ever. Literally trash service. Basically, they gave a promo for kacchi bhai today. I ordered, and now I'm waiting for over 2 hrs, and no response from them. No delivery man has assigned yet. I called Kacchi Bhai in person, and they told me that the dish I ordered (Basmati Kacchi) is no more available. On the other hand, FOODI keeps showing that ""my food is preparing "". Irony is that there is no ""order cancellation option"". That's enough to ruin a dinner.",True
"Today I ordered ""biriyani"" from kacchi vai.. I am really impressed through its' performance.... Thanks foodie❤️❤️❤️❤️❤️❤️❤️❤️",True
Not works,True
Foodpanda is much better here it took 100 minutes to deliver an food not goot at all,True
The worst food delivery app j ever seen,True
Very bad experience with this app. When this team marketing discount with food then their server down. Totally froud company,True
Vai..just don't go for this app..just don't..even out of curiosity,True
Fraud! Don’t use this app.,True
Best,True
This is the best food delivery App It is better than foodpanda It takes 10/15 minutes to deliver the food The best delivery app I ever had Definitely better than foodpanda I love it!!! 🤩❤️,True
Very bad app. No more use. Slow and 100 of bugs,True
A lot of bug Many time it isn't start Delivery time is to long Bad very bad,True
App is pretty well. But there is a slight shadow showing up while showing food is preparing gif. The gif's background didnt match with the surroundings.,True
"Took 2.5 hours, still no food",True
Worst experience ever,True
"It was very bad experience with this app this was a type of rumour the app is not well formed ,took to much time Foodpanda is better . Don't use this app❎",True
You are not in my area yet,True
"I can't even use the app . After I installed, it stays stuck and I can't do anything",True
"Hey foodi, your apps are not available in my area.Which area is very well known,foodpanda are very famous here.You are not there🤣.How you think you are a competitor of no.1 Foodpanda. Your services are very slow to reach the city.Your rating 0.0005/10",True
Worst app. Don't work properly and delivery time is so long more than an hour. Worst food delivery app still now in Bangladesh,True
You should expand more area in Dhaka city...,True
"A very useless app, can't enter location and set location, location pin shows one thing and another😆😆👎",True
"Third class service, they are just came to waste time. Poor server, not handle load properly, not alwo showing apps data properly.",True
One of the most worst application ..... Food panda is much better than this app,True
This is the lier company don't download this and can't order,True
So boring😡.,True
Disgusting app. It can't even take a minimum amount of load of ordering food.. Compared to food panda it's totally absurd.. Not recommended at all,True
LAGGING CAN'T EVEN USE IT,True
Good,True
This is the most worst app ever dont download it,True
Superb service & on time delivery.,True
"Server always on down. So, Development & fix the problem fast",True
Very fast,True
"If ""foodi"" word had a synonym, it would be ""worst""",True
"We can't open the account fix this,,",True
App management is too bad😡.. It's ruin my mood,True
Server down,True
Very bad,True
Very fine,True
Can't handle traffic,True
Worst food delivery app ever,True
The Worst server,True
Third Class.,True
Very bad service 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,True
Poor server connectivity,True
The doesn't work,True
Fraud.,True
Disgusting. Bad experience.,True
It keeps saying restaurant not found,True
Very bad,True
"First of all, this app doesn’t provide service to my area. (I live in a part of Mohammadpur, Dhaka). So, they have asked me to change my location & I've changed my location, but even after changing my location to where they were available, this app doesn’t work. After opening the app, it has been loading since then, but nothing is happening even though I've a good internet connection. So,poor app development, I would say.",True
Nice 👍,True
1. App is too slow. 2. Customer support team doesn’t know how to guide properly and very misleading about placing an order. 3.Offers are confusing as well as can not track properly after giving accurate addresses.,True
"Very very bad, not working in all region and no helpful",True
Foodi is best. New Service,True
"Very slow app, takes a long time to load the page",True
Don't even load what a piece of garbage,True
When you are not available in my area. Then STOP showing me so many ads of your app!,True
Woe,True
1 start for its stupid marketing,True
There are several problems in the app. This is seems like laggy interface all the time. API response is slow. I faced another problem while open my cart. Cart was not opening when I added an item to the cart. You show check all the flow as well. Then fix the all bugs.,True
Don't know how anywhere else. But it is very bad in Chittagong. Much more needs to be improved. Thanks ❤️,True
Go ahead Foodi. Best of luck,True
"If your cash on delivery is more than 1500 rupees, you are asking for an advance. You will ask for cash on delivery and advance, how is it?",True
I always got low price of food and delivered food smoother than foodpanda.,True
"How can you think that leaving uttara out of your service zone can make you survive in the business. Uttara is almost dhaka's second biggest town after mirpur. What a shame Edit: it doesn't work on sector 6, 8, 4. Checked several times",True
"Best parfomance, Brilliant Combination, Low price best Service, Best Food. Thanks Foodi",True
As a new food delivery system it seems good. App interface is user friendly. Highly recommend!,True
Too late delivery,True
"The Ui is looks like Foodpanda. You guys can improve Ui design and and also research on user experience. Make it more eye-catching user friendly design and don't copy the ui. Make your own identity and make brand more highlight. First need to improve the app ui then marking and other stuff. Otherwise, This app don't make a uniqron company. I hope you improv ui soon and i can edit my rating and review.",True
Nice,True
"I have ordered Several times through Foodi Apps , Delivery system and Food quantity, quality was too good. Also this app is very User friendly with good Delivery system in Bangladesh. As a new Food Delivery system with some best feature in BD is doing Great. Just one thing need to Expand Foodi Delivery Area Coverage as soon as Possible.",True
"Foodi offers a broad range of restaurants and delivers a satisfactory level of service. I am using Foodi since May this year and the overall experience just got better each day. Would highly recommend this app to everyone. Thank you for the amazing services, Foodi!",True
"This is best ever local app in Bangladesh, taking the challenges to beat the market giants is a great initiative. Anyway got the food with no issue with cash on delivery, even with around 50% less delivery charge then others. Thank you.",True
"As a newcomer, it's doing great. I am very proud to know that, this is a product of our country. I really like it. Best wishes and love forever.",True
🫡🫡🫡🫡🫡🫡 For their quick and grate service,True
Very bad. Haven't received otp. Waste of time,True
"Very bad service. The time estimated isn't accurate at all. It took more than an hour for the food to arrive. If you walk and go to the restaurant eat the food and come home by foot, still you'll have time to spare. Such a disappointment.",True
Include image adding system in dms with Rider. It's better than explaining the location for 5 minutes in call or writing 100+ words. Just 1 or 2 image of the location is enough and easier.,True
Really appreciate it ⭐⭐🌟⭐⭐ You guys are giving super fast delivery much better than Foodpanda.,True
Fantastic app. Utilize it frequently. Simple and precise. Excellent service and coupons/discounts.,True
"When the food arrived from the app, it felt like the climax of a long-awaited love story. The aroma enveloped me, promising an unforgettable culinary affair. Each bite was a symphony of flavors, a testament to the artistry and passion behind every dish, leaving me utterly spellbound.",True
Service is good and looking is beautyfull.,True
"My eating experience has been completely changed by Foodi Apps! Because of the user-friendly layout, exploring a variety of eateries and cuisines is a breeze. Their fast checkout process makes ordering a joy, and their delivery service is always on time. Additionally, their customer service is excellent—always helpful and quick to respond to my questions. Unquestionably my first choice for quick and delectable dinners!",True
"Simply awesome. Faster loading time. UI is also very good. Would be great if they added Breakfast, Lunch, Supper & Snack Section. Highly recommended.",True
Got order on timely and the behavior of Rider was very impressive. Hope will get attractive discount on food in near future.,True
"I've been using the Foodie Food Delivery App for a few months, and it's been a game-changer for my busy lifestyle. The app is user-friendly, making it easy to find my favorite restaurants and discover new ones. The ordering process is quick, and I appreciate the real-time delivery updates. The variety of food options is impressive, and everything arrives on time and hot. Customer service is responsive and helpful. Foodie is now my go-to app for food delivery. Highly recommend!",True
Very good user Friendly app.,True
App is too slow working.,True
"This app is a Master copy of Foodpanda, similar interface. Similar options, Nothing new, No innovation🌝",True
The app feature is quite good. And i like the service they gave. I have recived the food from Foodi within time what i ordered.,True
Good job,True
very disappointing,True
It took 2hours for 0.8km aways delivery!!,True
"Very bad service, worst experience i ever had.",True
So Good Service,True
Fast delivery and food quantity was far better than others in terms of discount. Really happy to find a new app for regular food order while its busy time to go outside.,True
The worst experience I've got so far. The online payment system is super trash. If you need to barely use this app don’t pay online. Not gonna use this app anymore.,True
Service is very bad there is not enough rider to deliver food and takes 1.5 hour to deliver not going to recommend it . fake review bunch of users and it is far more worse than food panda just like hungrynaki which used to be a hunk of junk.,True
This app is highly convenient for me. The user-friendly interface made ordering very easy.,True
No restaurant in my place or any where close in this app,True
This app doesn't operate in a city like Cumilla🤡,True
Good service,True
"Apps not running. Maybe it’s not properly customise for customer & also not user friendly. App is loading, loading & loading..",True
Ordered for the very first time. Got a discount also. App and Service was nice.,True
Worst delivery service. Not in time. Delivery time increasing in every 5 minutes.,True
"I don’t understand how people are giving 5/5 star ratings. I ordered pizza through this app from a nearby restaurant and I know that due to heavy customar demand, the restaurant tends to delay food preparation. But this ""Awesome"" app had been showing ETA of 6-12 minutes for the past 30-35 minutes. When I called the delivery guy, he literally was helpless about it and told me that he had been sitting at the restaurant for the past 30 minutes as well, and the food was not prepared yet.",True
Very bad service.,True
"Their food delivery service is amazing. Also the software interface is so smooth. They are good competitor of Foodpanda, hope Foodpanda will do no harm to them.",True
This is very good food delivery app.There are so much discount offer.,True
Opening this apps for first time. And i am impressed. Will order soon for exploreing foodi. Hope will get food with reasonable price.,True
Great service and delicious food! Arrived hot and on time. Highly recommend!,True
"Absolutely fantastic experience with FODDI! The food was delicious and fresh, and the delivery charges was very reasonable. The app is user-friendly and made the whole process seamless. Highly recommended!",True
"As on my experience, the worst food delivery service in Bangladesh I have experienced...",True
I have seen it's user experience is not bad.,True
Great Work 👍,True
Received delivery very quickly,True
I use apps to take maximum benefit from it. I got low price and low delivery charges then Food Panda on this app. It is more efficient then Food Panda for me. I will give high rating to this app for charging me less service charge than others. I hope Foodi will become more preferable and desirable by improving themselves according user demands.,True
I am using this food delivery app for long time. I have received very good service. They offered multiple promo in their app and I got my food at cheap price compared to other platforms. Their delivery man's behavior is also amazing. They are very professional and have good manner. Received my food in fresh condition and very quickly. I recommended this app to everyone.,True
"I ordered food twice. They show exact time of delivery on the app. Their delivery man were so humble.And they always gave promo code for discount. I was surprised to see, there is a option for buying bouquet.It's helpful.Next time,I will prefer foodie rather than other service.",True
Overall satisfied with their service. Address selection seems quite accurate & detailed for my area,True
"I’ve been using Foodi app for a while, and it’s been fantastic. The food always arrives hot and on time, and the app is super easy to use. Highly recommend!",True
Best 💞,True
Foodi is very user friendly app and delivery is very fast.,True
As a new food delivery system it seems good. Food price is cheaper than other. Need to upgrade some points but overall good.,True
"I've been using this app for about a month and I am thoroughly impressed. The service is excellent. The app itself is user-friendly, making it easy to browse through a wide variety of restaurants and cuisines. I particularly appreciate the real-time tracking feature, which lets me know exactly when my food will arrive.",True
Just smile,True
Worst experience!! Not suggested to anyone.,True
Worst food delivery app. I have ordered for Tk 1660/- cash on delivery . But after 20 miminutes they asked for advance bkash payment other wise they will not deliver food. Its a blackmail.,True
"As a Bangladeshi company, it is better to order from local companies rather than foreign companies. This will keep the country's money in the country. I hope Foodi will surpass foreign companies and move forward.",True
Food quality is the best and price is also cheper.,True
"Excellent service! The app is easy to use, delivers quickly, and offers many restaurant choices. Customer support is great. Highly recommend!",True
Experience was good.Ui is very user friendl.Overall help center and service is good.,True
Since I order most of the food online. I have used many apps. This app is as good as new. But their coverage area is not big. It needs to be improved. The delivery time is quite good and their discount coupons are also amazing,True
"Foodie is fantastic! The app is easy to use, and the variety of restaurants and cuisines is impressive. My orders always arrive on time, hot and fresh. The frequent promotions and excellent customer service make it my go-to food delivery app. Highly recommended!",True
"I have been using Foodi for a while now and I have received great offers and discounts. Everyday, there are new offers in many nearby restaurants. Also no complain about the food delivery at all.",True
Good service with smooth order process,True
"I recently used the foodi app to order for my breakfast. User interface is really nice . Delivery time , Food Quality and Customer Service is good. My order delivered within 30 min.",True
"Ordered some food through this app recently. The delivery time was almost similar to other apps, but there might be some issue in the estimated delivery time as it was showing 24 minutes even when the rider was at my front gate . Hope these issues will be resolved soon.",True
Rider came in time. He was very well behaved. Also food price was lower. Would definitely recommend to others.,True
Excellent,True
"As a new service app in this category, this is doing a great job.",True
Nice app. First time experience is good. hope it will improve day by day.,True
Best food ordering service. Deliver food in time and less price then other.,True
This is a good app for food delivery. Their service is excellent and fast,True
"As a new app , not bad at all locations working accurately. And food quality good.",True
Ordering system is so easy and friendly Ui. Loving it.,True
First time I ordered by this app. My experience was very good. I got an offer for chawmein from burger xpress with free delivery. I am very happy to get discount. Best wishes for Foodi.,True
Great service with a good discount,True
Very fast,True
I think it is the best among the food delivery apps in Bangladesh. Because they provide the best service at a low price.💞,True
"As a new delivery service, this app is excellent. Very fast delivery and the food was delivered very warm! Definitely will continue to order through Foodie.",True
This is amazing 😍,True
Good Service 👍,True
Much better service then others food delivery company.,True
this app is so good and I love this ❣️,True
Best food delivery company,True
Excellent,True
good service,True
"BEST Delivery service, so easy to use,Very fast Delivery",True
good service ❤️❤️,True
Done a good job,True
Nothing to say just amazing.,True
Good Service 🥰🌺,True
Good Service 🥰🥰🥰,True
Very first delivery service,True
"5 days ago, I ordered a ""Mutton Tehari"" from Sultan's Dine and paid through ""Rocket"" app. After few minutes they called me and said that the item was unavailable. So I asked them ""what to do now?"", they offered me a refund and I accepted the offer. But here the problem begins, I didn't get the money. And when I called them back and told them about this issue, they informed me that they already refunded my money and it might take 1 or 2 days. And funny thing is I DON'T GET THE MONEY YET.",True
Trash.,True
Foodi is worst than foodpanda. I have to wait for 1 hour for my food to be delivered.,True
Worst food delivery app till now. (It won't be a good option for food delivery except you want to save few money with delivery time 1.5-to 2 hours) Delivery time did not match with the time that shown on app. Can't contact with rider. Rider loacation did not update in realtime. Even they did not notify me about the delay.,True
Poor service,True
No service in South kafrul...,True
"Very much faul app,,, send otp after long time, funny matter which is not worked said invalid OTP😜😜. 🖕🖕🖕",True
Not available in my area,True
I give them 1 star because they doesn’t have food deleray service in our area 🤧,True
"The worst service, I ordered at 10:00 and it came 1 hour later, meanwhile my guests left, 1st time I ordered and its trouble, never ordering here again, and you shouldn't either, dont use this app.",True
My first order was cancelled due to unknown issue.,True
Very limited coverage for food delivery👎,True
"I saw your competitive ad targeting Foodpanda and considered trying your service. However, I found no coverage in Bogura and again in Mohammadpur. Please improve your coverage first.",True
Worst delivery service in bangladesh. I ordered food at 6pm now 0745 but till now it still showing 15 mins to deliver and this 15 mins is not ending,True
Very disappointing At cumilla town there is no service?!,True
Not recommended! Very very very slow service & riders are totally rude. Everyone please avoid these kind of third class app 👎👎👎,True
"I live in Dhanmondi Shankar, according to this app they don't have service in my area yet.",True
Nice,True
Instead of saying we are not available in your are you should say in which areas you are available. Also try to be positive. Refrain from negative approach.,True
"Very Bad Experience I have in last day.We order food at 1:41 Pm.Then the Foodi Concern person call me and told that I have to pay advance. After payment almost 1 hours, rider didn't came, So I call rider and then He said "" Food is finished "" Food will be available 4:20.They are trying to give Food. Why You took Payment / Order without confirmation from Vendor??",True
"While making my first order they asked for TK500 advance. Which made no sense, worst food delivery app ever. Feels like they are the Evaly of food delivery app.",True
It is not available in dhànmondi 1 why??,True
"As a new comer, it's doing great, Better than foodpanda, I would say. But the tracking system needs some improvements. It gets stuck at a place for long time. If developers can overcome this problem, this app will be a great competitor of Pathao food.",True
Add more location,True
Very late delivery poor service,True
Worst.... London delivery dite faro na🙂,True
"Worst food delivery app ever.No time sense,also very irresponsible. Not recommended at all.",True
As a new apps it's quite good,True
My experience was decent with this app.But the delivery time of too long.This app should improve its delivery time.,True
Why aren't you in my area🥲,True
Third class App. Made me wait for 1 hour and then cancelled it.,True
Design is so lookractive and smooth.,True
Very good,True
Long time loading.i can't see dishes menu because long time loading the menu.,True
This apps is too much pool,True
Fake advertising. They said they have the lowest pricing while they are taking more price than their mentioned food mama in advertise.,True
I have ordered several times. Received food without any issues. Seems good application.,True
User friendly apps. Anyone can easily place order through this apps.,True
Very poor service,True
Great experience,True
Service is good,True
The Food App seems nice to me & I am also satisfied with its delivery service,True
"Fast delivery than expected, service is good and App also easy operating",True
Good Fast Service...,True
I'm so satisfied with Foodi-Food Delivery. Service is super fast.,True
"Very good service, quick delivery with good manner",True
"Useless app and false advertising. Tried to avail a 50% voucher order, waited 30mins, then they cancelled it. I called the rider to ask why, he said because the particular item i ordered is not available. Then i try to order again but the restaurant and the voucher vanished.",True
Ordered food at it took them 2.5 hours to deliver. Customer service did not pickup my phone when I tried to call them second time. Overall service is horrible.,True
Very poor service system... Prefer to do not order on this platform.,True
Doesn't cover enough area Not yet in Mohammadpur Huh?,True
"Is this a University project app or what? How can people use it professionally, this app is tooo slow,why DOING all the publicity at first place when both your app and website is bs!",True
slow,True
I Thought it’s available in my area too but unfortunately its not,True
User friendly & very smooth.,True
Delivery was fast and also tracking of the order is good.,True
Best competitor of Food Panda. Best of Luck!,True
Delivery is too first I like the service is too good and very happy for this type of service I give you five star rating and also appreciate,True
Good,True
New food delivery service in town! So far the service is good and delivery is fast.,True
Good service..First delivery..,True
App interface is user friendly. Vast amount of restaurants are available on my location. But need to work on delivery service. Order tracker is not optimized.,True
"Great app, very fast order received, and very fast delivery of food",True
Its good,True
Extremely bad and poor service,True
Good performance... Nice work....,True
Good 😍,True
